HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Image_url,commands,Approve,Reject
37NXA7GVST0Y12PGJUPKA55E84FLV2,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:28 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:28 PDT 2015,,,3OF2M9AATHI7C0A1PU7N4V0FVJAZKB,A2QAIIROYI52KO,Approved,Mon Oct 12 11:16:28 PDT 2015,Mon Oct 12 11:20:34 PDT 2015,Mon Oct 12 23:20:34 PDT 2015,2015-10-13 06:25:17 UTC,,,246,100% (9/9),100% (9/9),100% (9/9),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0268.gif,Line four blocks up in a row.</br>Place two blocks below the farthest block on the left.</br>Place one block on the left side of the bottom most block.</br>Place two blocks on the right side of the bottom most block.</br>Place one block below the bottom block that is farthest to the right.,X,
3CO05SML7VZTBZJDLHYRBOONK0RR06,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:34 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:53 PDT 2015,,,3BGYGHDBBYEMP93ZBHS5HO4ETAT22O,A3579N2TITA69M,Approved,Mon Oct 12 11:38:46 PDT 2015,Mon Oct 12 11:39:55 PDT 2015,Mon Oct 12 23:39:55 PDT 2015,Mon Oct 12 22:23:41 PDT 2015,,,69,100% (67/67),100% (65/65),100% (65/65),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0116.gif,place a row of three in the middle of the page</br>place a block below the first block of the row.  </br>place 3 blocks above the first block of the row. </br>put another column of 3 blocks to the right of the column you just created,X,
3RSBJ6YZECKHBQ6NW708K06MFFXFOQ,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:45 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:45 PDT 2015,,,3UOUJI6MTE8WA1FYIQN4DXT2PABUX7,A2WKZI3JQCE3Z6,Approved,Mon Oct 12 11:15:08 PDT 2015,Mon Oct 12 11:16:00 PDT 2015,Mon Oct 12 23:16:00 PDT 2015,Mon Oct 12 22:24:24 PDT 2015,,,52,100% (134/134),100% (134/134),100% (134/134),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0888.gif,"Place two blocks horizontally.</br>Go down a row, and place 1 block under the first block in the preivous row.</br>Go down a row, and place 2 blocks such that the last block isunder the block in the preivous row.</br>Go down a row and place 4 blocks such that the last two are under the 2 previous.</br>Go down a row and place a block under the last blcok previous.",X,
39N6W9XWRDHZJ46KDEFO4C40U4VGY0,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:37 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:09 PDT 2015,,,3YJ6NA41JCAINC2DK099CIYO6VLJPT,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:28:05 PDT 2015,Mon Oct 12 13:28:21 PDT 2015,Tue Oct 13 01:28:21 PDT 2015,Mon Oct 12 22:23:33 PDT 2015,,,16,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0382.gif,"Start with any block, if a block is already filled in, keep it filled in</br>Put a block above the last block</br>Put a block above the last block</br>Put a block to the right of the last block</br>Put a block to the right of the last block</br>Put a block to the right of the last block</br>Put a block below the last block</br>Put a block to the right of the last block</br>Put a block to the left of the last block</br>Put a block to the left of the last block</br>Put a block below the last block",X,
3KTZHH2ONI9KW8BOBDFPI40VXB4M80,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:36 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:08 PDT 2015,,,3DQQ64TANHF4TW2CRZSO18SW8RCWPJ,AN3KR7C1SLYY3,Approved,Mon Oct 12 11:15:17 PDT 2015,Mon Oct 12 11:16:28 PDT 2015,Mon Oct 12 23:16:28 PDT 2015,Mon Oct 12 22:24:04 PDT 2015,,,71,100% (101/101),100% (101/101),100% (101/101),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0375.gif,place two blocks horizontally</br>place two blocks vertically above the left block</br>place a block to the left of the top block</br>place two blocks horizontally to the right of the top block</br>place a block below the top right block</br>place two blocks vertically above the top right block,X,
32W3UF2EZOF64LCVMLVYYWFE1B54CU,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:30 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:53 PDT 2015,,,3GNCZX450JH7MJZ9QUWWJJV5G8BPA3,A3579N2TITA69M,Approved,Mon Oct 12 11:23:46 PDT 2015,Mon Oct 12 11:24:58 PDT 2015,Mon Oct 12 23:24:58 PDT 2015,Mon Oct 12 22:23:14 PDT 2015,,,72,100% (67/67),100% (65/65),100% (65/65),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0297.gif,Place a row of 5 blocks in the middle of the page</br>place 2 blocks above the left most block of the row.</br>Place 1 block below the left most block of the row.</br>Place one block above and one block below the right most block of the row.,X,
3CVBMEMMXBAU4G5UAB76CZW45507HQ,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:40 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:07 PDT 2015,,,3Q8GYXHFEQWRMOEOQTJ9R8GCPBRC52,A38BNV13AV0S8Y,Approved,Mon Oct 12 10:28:50 PDT 2015,Mon Oct 12 10:29:35 PDT 2015,Mon Oct 12 22:29:35 PDT 2015,Mon Oct 12 22:23:41 PDT 2015,,,45,100% (53/53),100% (53/53),100% (53/53),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0194.gif,Put 5 horizontal blocks.</br>Place 3 horizontal blocks on the bottom right.</br>Put 2 blocks on top of the most right.,X,
3KWGG5KP6JWM8B11SPVUKQWEN2QCMX,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:32 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:57 PDT 2015,,,3LO69W1SU47I5PXEK2VZYOXO9TLLGB,A18I566TMVVSFQ,Approved,Mon Oct 12 11:09:36 PDT 2015,Mon Oct 12 11:10:41 PDT 2015,Mon Oct 12 23:10:41 PDT 2015,Mon Oct 12 22:24:04 PDT 2015,,,65,100% (107/107),100% (90/90),100% (90/90),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0319.gif,"Working from bottom to top, place two blocks side by side.</br>Above the previous row, place a row of four blocks, leaving one to overhang the previous row on each side.</br>Over the second right-most block of the previous row, place one block.</br>Place two blocks over the previous block, letting one overhang on the left side.</br>Over the right-most block of the previous row, place one block.",X,
3UL5XDRDNCDMO1QIJEY312P9BGF85X,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:55 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:38 PDT 2015,,,3V0Z7YWSIZUVM011ZRCGJT1PQ802VA,A1MYLQQL8BBOYT,Approved,Mon Oct 12 13:23:32 PDT 2015,Mon Oct 12 13:24:13 PDT 2015,Tue Oct 13 01:24:13 PDT 2015,Mon Oct 12 22:24:33 PDT 2015,,,41,100% (100/100),100% (100/100),100% (100/100),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0624.gif,"Place a row of five blocks.</br>Above the fourth block, place a block.</br>Below the fourth block, place a block.</br>Above the fifth block, place a column of two blocks.</br>Below the fifth block, place a block.",X,
335HHSX8CDZALP641OASCR60RG3DHP,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:52 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:14 PDT 2015,,,37UEWGM5HU2W482O737SDD2HDWAR1Q,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:32:16 PDT 2015,Mon Oct 12 13:32:33 PDT 2015,Tue Oct 13 01:32:33 PDT 2015,Mon Oct 12 22:23:16 PDT 2015,,,17,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0990.gif,"Start with any block, if a block is already filled in, keep it filled in</br>Put a block above the last block</br>Put a block above the last block</br>Put a block above the last block</br>Put a block above the last block</br>Put a block to the left of the last block</br>Put a block to the left of the last block</br>Put a block to the left of the last block</br>Put a block to the right of the last block</br>Put a block below the last block</br>Put a block to the right of the last block",X,
338431Z1FL9EEGBWN2021PK5I37ORT,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:47 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:55 PDT 2015,,,3HYA4D452SD6Q3FBZC7C17Y32E7F2U,A1LRJ2MQD4AMES,Approved,Mon Oct 12 12:42:52 PDT 2015,Mon Oct 12 12:43:56 PDT 2015,Tue Oct 13 00:43:56 PDT 2015,2015-10-13 07:45:18 UTC,,,64,100% (36/36),100% (36/36),100% (36/36),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0917.gif,Place 4 dots horizontally</br>Stack 2 dots vertically on top of the leftmost dot on the horizontal row</br>Place a 2x2 square of dots above the rightmost dot in the row so that half the square is directly over the row and half is to the right of the row,X,
3WRKFXQBOB1DFVCF32FRPOHG9HOIYV,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:57 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:53 PDT 2015,,,3OLF68YTNAVVV6AFCR0R7PH1E25FA7,A1LRJ2MQD4AMES,Approved,Mon Oct 12 13:36:41 PDT 2015,Mon Oct 12 13:37:58 PDT 2015,Tue Oct 13 01:37:58 PDT 2015,2015-10-13 08:40:19 UTC,,,77,100% (36/36),100% (36/36),100% (36/36),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0678.gif,"Line 4 dots horizontally</br>Line 4 dots horizontally and stack on the other row of 4, 1 dot to the left such that 1 dot overhangs the bottom row</br>Stack 2 dots vertically above the 2nd dot from the right on the top row of 4",X,
3QQUBC64ZE8GTRXWVM6HBI6OTANXNJ,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:56 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:48 PDT 2015,,,351SEKWQS1BZZN58IOV6SG9GW6AMDJ,A330N7LVL2IOVZ,Approved,Mon Oct 12 13:11:41 PDT 2015,Mon Oct 12 15:11:52 PDT 2015,Tue Oct 13 03:11:52 PDT 2015,2015-10-13 10:15:17 UTC,,,7211,100% (10/10),100% (10/10),100% (10/10),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0660.gif,"Place 5 blocks on the grid, vertically.</br>From the 2nd block, place 2 blocks to the right. </br>From the last block that was just placed, put a block going upwards.</br>From the original 5 blocks, place a block to the right of the 4th block</br>Finally, place a block to the right of the 5th block.",X,
3L21G7IH47Q2FPGHVVULXP0USFD1YM,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:32 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:59 PDT 2015,,,3HVVDCPGTFM6ATQJNHJWRFE982GTY3,A2M5VW97GIYLHB,Approved,Mon Oct 12 13:32:37 PDT 2015,Mon Oct 12 13:34:25 PDT 2015,Tue Oct 13 01:34:25 PDT 2015,2015-10-13 08:35:20 UTC,,,108,100% (8/8),100% (8/8),100% (8/8),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0326.gif,place a line of 5 blocks horizontal</br>on the last block of the line place 3 blocks going vertical</br>place a single block on the left of the last block of the vertical line</br>place a single block right under this last block,X,
3LVTFB9DE5CQA2FYM4YURQ1YVVEGQX,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:32 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:58 PDT 2015,,,3N1FSUEFL6UJVXG2CKVA6MSGAFC4DT,A2O7H7VXLFN6BP,Approved,Mon Oct 12 11:22:10 PDT 2015,Mon Oct 12 11:23:09 PDT 2015,Mon Oct 12 23:23:09 PDT 2015,Mon Oct 12 22:24:07 PDT 2015,,,59,100% (54/54),100% (54/54),100% (54/54),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0322.gif,Place 1 block somewhere near the middle of the grid.</br>Place 2 blocks under the starting block to create a 3 block column.</br>Place 4 blocks to the right of the bottom-most block to create a 5 block row.</br>Find the second right-most block.</br>Place 2 blocks under ti to create a 3 block column.</br>Find the right-most block.</br>Place 1 block under it to create a 2 block column.,X,
37VE3DA4YUBH6S8KNSJMH1I0OVQHBL,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:44 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:44 PDT 2015,,,30LB5CDZND45ZA3XL1X5LBL6HLJZ0K,A31A4YKVSOYRVS,Approved,Mon Oct 12 13:07:00 PDT 2015,Mon Oct 12 13:10:35 PDT 2015,Tue Oct 13 01:10:35 PDT 2015,Mon Oct 12 23:43:10 PDT 2015,,,215,100% (38/38),100% (38/38),100% (38/38),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0443.gif,"place a singe block</br>on the right side of the block place a downward stack of five blocks moving downwards</br>from the last block you added on the bottom, move right, then up one space</br>add a stack of four blocks moving upwards.",X,
3AQN9REUTFAW7KWTBOEGYR13HCEYD7,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:32 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:32 PDT 2015,,,3DI28L7YXB87V4XJLXNSE63YY7CE1S,A2WKZI3JQCE3Z6,Approved,Mon Oct 12 12:30:48 PDT 2015,Mon Oct 12 13:18:33 PDT 2015,Tue Oct 13 01:18:33 PDT 2015,Mon Oct 12 22:23:37 PDT 2015,,,2865,100% (134/134),100% (134/134),100% (134/134),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0094.gif,"Place two blocks in a horizontal row.</br>Move down and place a block under the 1st block in the upper row.</br>Put a block under it.</br>Move down and put two blocks, with the first under the block in the prior row.</br>Move down and place 4 blocks, with the 3rd and 4th under the two blocks in the prior row.",X,
33TGB4G0LPBEO42GSISTKHCGIS9TXG,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:35 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:35 PDT 2015,,,34Q075JO1Y784EIPDQODTH1U46Q10H,A38K3QQPV8CTPC,Approved,Mon Oct 12 10:36:26 PDT 2015,Mon Oct 12 10:38:54 PDT 2015,Mon Oct 12 22:38:54 PDT 2015,2015-10-13 05:40:18 UTC,,,148,100% (22/22),100% (22/22),100% (22/22),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0131.gif,Place four blocks in a horizontal line.</br>Place one block on top of the left most block.</br>Place four blocks in a vertical line on top of the second left most block.</br>Place one block on top of the right most block.,X,
3URJ6VVYUPH7DA9YCQ4PTW9VQPO4OR,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:35 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:57 PDT 2015,,,34T446B1C18SRHSNTNDXADKL83SC0T,A1GNZAFDJH91FZ,Approved,Mon Oct 12 12:12:25 PDT 2015,Mon Oct 12 12:16:20 PDT 2015,Tue Oct 13 00:16:20 PDT 2015,2015-10-13 07:20:17 UTC,,,235,100% (1/1),100% (1/1),100% (1/1),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0136.gif,place 5 blocks horizontally on a line</br>take 1 block and place below the 2nd to the right block</br>take 2 block and place them vertically on top of the left horizontal block</br>take 2 blocks and place them horizontally on top of the two most right horizontal blocks,X,
37MQ8Z1JQEQ94AYDEZUZ28AZKLPY2Y,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:25 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:25 PDT 2015,,,3SPJ033422XCWQUEBN5SP9R0A0CYJQ,AOAZMLP27GD81,Approved,Mon Oct 12 11:56:10 PDT 2015,Mon Oct 12 13:18:32 PDT 2015,Tue Oct 13 01:18:32 PDT 2015,Mon Oct 12 22:23:27 PDT 2015,,,4942,100% (98/98),100% (98/98),100% (98/98),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0218.gif,Place four blocks vertically</br>Place three blocks horizontally to the right of the lowest block</br>Place three blocks horizontally to the right of the second block from the bottom,X,
